conv_num,experience_type,emotion_type,problem_type,situation,speaker,strategy,message,seeker_survey_empathy,seeker_survey_relevance,seeker_survey_initial_emotion,seeker_survey_final_emotion,supporter_survey_relevance,seeker_question1,seeker_question2,supporter_question1,supporter_question2
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Self-disclosure,"I had someone that felt very insecure because of me talk badly about me to our mutual friends and even family. What I ended up doing was to completely block the person out of my life and go on living and being me. I showed the people that that person was a jealous, insecure liar simply by being myself.",,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Question,How may I help you?,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,Hello,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Question,Are you there??,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,if,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,"I would like you to answer a few question, if that is ok",5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Restatement or Paraphrasing,What was that?,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,I am looking for a side job,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,cannot find it very easily,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Providing Suggestions,I can provide you with some insights...sure.,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,nice,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Providing Suggestions,"Uber. Lyft, Door Dash and Amazon delivery services are good.",5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,I could find some jobs that pay like 3 dollars an hour but not decent one,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,"yeah, I am scared to go out",5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Question,Amazon pays well.,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,I wish I could,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Affirmation and Reassurance,Don't be scared to go out.,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,how much do they get?,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SEEKER,,amazon,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Providing Suggestions,There are plenty of jobs for freelance writers. Consider freelance content writing.,5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
57,Current Experience,anxiety,job crisis,Looking for an online job. hard to find one. too competitive,SUPPORTER,Question,"What do you want to do as a Work From Home, Option?",5,5,3,2,3,np,no,I think that the speaker should have talked about why he he or she could not find work.  I thought the reason for the seeker's issues were weak.  It seemed like a lame excuse.,None
